TRAINS1-fs1,S,U,hello,opening:initialGreeting
TRAINS1-fs2,S,U,can i help you,offer
TRAINS1-fs3,U,S,yeah,acceptOffer
TRAINS1-fs4,U,S,i want t-,stalling
TRAINS1-fs5,U,S,i want to determine the maximum number of boxcars of oranges that i can get to bath by seven a.m. tomorrow,inform
TRAINS1-fs6,U,S,so,turnKeep
TRAINS1-fs7,U,S,voc_breath hm ... so,stalling
TRAINS1-fs8,U,S,i guess all the boxcars will have to go through corning,inform
TRAINS1-fs9,U,S,because that's where the orange juice factory is,inform
TRAINS1-fs10,U,S,voc_breath,turnKeep:stalling
TRAINS1-fs11,U,S,orange factory,selfCorrection
TRAINS1-fs12,U,S,so,turnKeep
TRAINS1-fs13,U,S,from corning to bath how far is that,setQuestion:turnAssign
TRAINS1-fs14,S,U,two hours,answer
TRAINS1-fs15,U,S,and it's gonna take us also an hour to load boxcars right,checkQuestion:turnAssign
TRAINS1-fs16,S,U,right,confirm
TRAINS1-fs17,U,S,okay,autoPositive:turnTake
TRAINS1-fs18,U,S,so,turnKeep
TRAINS1-fs19,U,S,… hm so,stalling
TRAINS1-fs20,U,S,every trip will take at least three hours then,checkQuestion
TRAINS1-fs21,U,S,... um,turnKeep:stalling
TRAINS1-fs22,S,U,right,confirm
TRAINS1-fs23,S,U,we can unload any amount of cargo onto a train in one hour,inform
TRAINS1-fs24,S,U,so,turnKeep
TRAINS1-fs25,S,U,we can do a maximum of three boxcars in an hour,inform
TRAINS1-fs26,U,S,right,autoPositive
TRAINS1-fs27,U,S,okay,autoPositive
TRAINS1-fs28,U,S,okay,autoPositive
TRAINS1-fs29,U,S,so,turnKeep
TRAINS1-fs30,U,S,i guess one thing we can do,suggest
TRAINS1-fs31,U,S,oh,selfError
TRAINS1-fs32,U,S,voc_breath so voc_breath,turnKeep:stalling
TRAINS1-fs33,U,S,i guess one thing is that we should see how many boxcars we can actually get to corning in four hours,suggest
TRAINS1-fs34,U,S,um,turnKeep:stalling
TRAINS1-fs35,U,S,how far is it from avon to bath,setQuestion
TRAINS1-fs36,U,S,to corning,selfCorrection
TRAINS1-fs37,S,U,voc_click voc_breath,autoPositive:turnTake
TRAINS1-fs38,S,U,that's six hours,answer
TRAINS1-fs39,S,U,it's shorter through dansville,inform
TRAINS1-fs40,U,S,okay,autoPositive
TRAINS1-fs41,U,S,from avon,autoPositive
TRAINS1-fs42,U,S,oh no,selfError
TRAINS1-fs43,U,S,but the thing is that i was thinking if we could actually pick up those two boxcars which are at bath,inform
,U,S,s- i was wondering,
TRAINS1-fs44,S,U,mm,autoPositive
TRAINS1-fs45,U,S,but i think that we can't even put them in to,inform
TRAINS1-fs46,U,S,voc_breath,turnKeep:stalling
TRAINS1-fs47,U,S,that they won't even come in to,inform:selfCorrection
TRAINS1-fs48,U,S,unless,retraction
TRAINS1-fs49,U,S,how far is it from elmira to bath voc_breath,setQuestion
TRAINS1-fs50,S,U,two hours,answer
TRAINS1-fs51,U,S,oh really,autoPositive
TRAINS1-fs52,U,S,so then,turnKeep
TRAINS1-fs53,U,S,we could actually take like engine e,inform
TRAINS1-fs54,U,S,voc_breath,turnKeep:stalling
TRAINS1-fs55,U,S,have it go to bath pick up those two box cars,inform
TRAINS1-fs56,U,S,take it to corn-,retraction
TRAINS1-fs57,U,S,how long from bath to corning,setQuestion
TRAINS1-fs58,U,S,an hour i guess,checkQuestion
TRAINS1-fs59,S,U,two hours,answer
TRAINS1-fs60,U,S,oh wait a second,autoPositive
TRAINS1-fs61,U,S,i thought well from like elmira through to corning to bath is many hours,setQuestion
TRAINS1-fs62,U,S,voc_breath,stalling
TRAINS1-fs63,S,U,four hours,answer
TRAINS1-fs64,U,S,oh that's four hours,autoPositive
TRAINS1-fs65,U,S,so we're like screwed as far as those two box cars at bath,inform
,U,S,wa-,
,U,S,tho-,
